"Id","Season","Week","SeasonType","NeutralSite","HomeId","HomeTeam","HomePoints","AwayId","AwayTeam","AwayPoints"
"401328093","2021","10","regular","false","2692","Weber State","18","2502","Portland State","30"
"401309889","2021","10","regular","false","12","Arizona","10","25","California","3"
"401309635","2021","10","regular","false","326","Texas State","27","2433","UL Monroe","19"
"401301035","2021","10","regular","false","151","East Carolina","45","218","Temple","3"
"401328369","2021","10","regular","false","2571","South Dakota State","27","2449","North Dakota State","19"
"401328410","2021","10","regular","false","2046","Austin Peay","42","2197","Eastern Illinois","26"
"401328431","2021","10","regular","false","2630","UT Martin","41","2634","Tennessee State","20"
"401328552","2021","10","regular","false","2535","Samford","35","2643","The Citadel","14"
"401328604","2021","10","regular","false","2916","Incarnate Word","55","2545","SE Louisiana","52"
"401328622","2021","10","regular","false","2504","Prairie View A&M","24","2011","Alabama State","20"
"401282252","2021","10","regular","false","2572","Southern Miss","14","249","North Texas","38"
"401328638","2021","10","regular","false","2029","Arkansas-Pine Bluff","33","2755","Grambling","26"
"401310736","2021","10","regular","false","2751","Wyoming","31","36","Colorado State","17"
"401328115","2021","10","regular","false","256","James Madison","51","2097","Campbell","14"
"401301037","2021","10","regular","false","2132","Cincinnati","28","202","Tulsa","20"
"401282710","2021","10","regular","false","87","Notre Dame","34","2426","Navy","6"
"401282768","2021","10","regular","false","120","Maryland","14","213","Penn State","31"
"401287936","2021","10","regular","false","2628","TCU","30","239","Baylor","28"
"401287937","2021","10","regular","false","277","West Virginia","3","197","Oklahoma State","24"
"401282247","2021","10","regular","false","2429","Charlotte","31","242","Rice","24"
"401282824","2021","10","regular","false","164","Rutgers","3","275","Wisconsin","52"
"401282251","2021","10","regular","false","98","Western Kentucky","48","2393","Middle Tennessee","21"
"401282126","2021","10","regular","false","245","Texas A&M","20","2","Auburn","3"
"401309636","2021","10","regular","false","2653","Troy","31","6","South Alabama","24"
"401282787","2021","10","regular","false","2509","Purdue","40","127","Michigan State","29"
"401309914","2021","10","regular","false","252","BYU","59","304","Idaho State","14"
"401286303","2021","10","regular","false","113","Massachusetts","22","227","Rhode Island","35"
"401329324","2021","10","regular","false","2570","CSU Pueblo","12","2146","Colorado School Of Mines","28"
"401329696","2021","10","regular","false","122666","Wilson","20","2331","Lenoir-Rhyne","56"
"401328079","2021","10","regular","false","2464","Northern Arizona","24","302","UC Davis","40"
"401328582","2021","10","regular","false","2466","Northwestern State","28","2277","Houston Christian","24"
"401301036","2021","10","regular","false","2116","UCF","14","2655","Tulane","10"
"401282679","2021","10","regular","false","52","Florida State","14","152","NC State","28"
"401328045","2021","10","regular","false","331","Eastern Washington","20","147","Montana State","23"
"401328054","2021","10","regular","false","70","Idaho","42","253","Southern Utah","24"
"401328524","2021","10","regular","false","301","San Diego","10","2413","Morehead State","3"
"401310738","2021","10","regular","false","166","New Mexico State","13","328","Utah State","35"
"401282121","2021","10","regular","false","8","Arkansas","31","344","Mississippi State","28"
"401327974","2021","10","regular","false","2110","Central Arkansas","63","102626","Texas Wesleyan","3"
"401327994","2021","10","regular","false","2617","Stephen F. Austin","31","2198","Eastern Kentucky","17"
"401328953","2021","10","regular","false","2542","Savannah St","24","2206","Edward Waters","0"
"401329100","2021","10","regular","false","2025","Angelo State","30","2837","East Texas A&M","3"
"401282249","2021","10","regular","false","2226","Florida Atlantic","13","276","Marshall","28"
"401309634","2021","10","regular","false","290","Georgia Southern","8","324","Coastal Carolina","28"
"401310737","2021","10","regular","false","167","New Mexico","17","2439","UNLV","31"
"401282757","2021","10","regular","false","77","Northwestern","12","2294","Iowa","17"
"401328009","2021","10","regular","false","2627","Tarleton State","42","2320","Lamar","21"
"401328662","2021","10","regular","false","2582","Southern","17","50","Florida A&M","29"
"401282123","2021","10","regular","false","96","Kentucky","42","2633","Tennessee","45"
"401282120","2021","10","regular","false","333","Alabama","20","99","LSU","14"
"401309891","2021","10","regular","false","38","Colorado","37","204","Oregon State","34"
"401282248","2021","10","regular","false","2229","Florida International","24","295","Old Dominion","47"
"401310735","2021","10","regular","false","278","Fresno State","14","68","Boise State","40"
"401329111","2021","10","regular","false","2704","West Texas A&M","15","2395","Midwestern State","12"
"401282125","2021","10","regular","false","2579","South Carolina","40","57","Florida","17"
"401282727","2021","10","regular","false","130","Michigan","29","84","Indiana","7"
"401287934","2021","10","regular","false","66","Iowa State","30","251","Texas","7"
"401309890","2021","10","regular","false","264","Washington","16","2483","Oregon","26"
"401282680","2021","10","regular","false","97","Louisville","24","228","Clemson","30"
"401301038","2021","10","regular","false","58","South Florida","42","248","Houston","54"
"401328035","2021","10","regular","false","16","Sacramento State","41","13","Cal Poly","9"
"401310740","2021","10","regular","false","2440","Nevada","27","23","San José State","24"
"401282253","2021","10","regular","false","2638","UTEP","23","2636","UTSA","44"
"401309892","2021","10","regular","false","9","Arizona State","31","30","USC","16"
"401310739","2021","10","regular","false","62","Hawai'i","10","21","San Diego State","17"
"401309584","2021","11","regular","false","2711","Western Michigan","45","2006","Akron","40"
"401308840","2021","11","regular","false","193","Miami (OH)","45","2084","Buffalo","18"
"401309583","2021","11","regular","false","2199","Eastern Michigan","26","195","Ohio","34"
"401309587","2021","11","regular","false","2459","Northern Illinois","30","2050","Ball State","29"
"401309585","2021","11","regular","false","189","Bowling Green","17","2649","Toledo","49"
"401309586","2021","11","regular","false","2117","Central Michigan","54","2309","Kent State","30"
"401282683","2021","11","regular","false","221","Pittsburgh","30","153","North Carolina","23"
"401301040","2021","11","regular","false","58","South Florida","28","2132","Cincinnati","45"
"401341943","2021","11","regular","false","2986","Fairmont State","29","112335","Wheeling","14"
"401310742","2021","11","regular","false","68","Boise State","23","2751","Wyoming","13"
"401282806","2021","11","regular","false","275","Wisconsin","35","77","Northwestern","7"
"401282128","2021","11","regular","false","2","Auburn","34","344","Mississippi State","43"
"401282780","2021","11","regular","false","213","Penn State","17","130","Michigan","21"
"401282684","2021","11","regular","false","228","Clemson","44","41","UConn","7"
"401287938","2021","11","regular","false","239","Baylor","27","201","Oklahoma","14"
"401301043","2021","11","regular","false","218","Temple","8","248","Houston","37"
"401301041","2021","11","regular","false","2567","SMU","55","2116","UCF","28"
"401282687","2021","11","regular","false","97","Louisville","41","183","Syracuse","3"
"401282728","2021","11","regular","false","84","Indiana","3","164","Rutgers","38"
"401328999","2021","11","regular","false","2822","North Greenville","56","2560","Shorter","0"
"401286304","2021","11","regular","false","113","Massachusetts","10","311","Maine","35"
"401282129","2021","11","regular","false","57","Florida","70","2535","Samford","52"
"401329178","2021","11","regular","false","568","Minot State","28","3066","Concordia University St Paul","20"
"401310254","2021","11","regular","false","349","Army","63","2083","Bucknell","10"
"401301042","2021","11","regular","false","235","Memphis","29","151","East Carolina","30"
"401337826","2021","11","regular","false","2168","Dayton","38","2166","Davidson","29"
"401332304","2021","11","regular","false","2529","Sacred Heart","27","2681","Wagner","0"
"401332297","2021","11","regular","false","2184","Duquesne","31","2115","Central Connecticut","27"
"401329331","2021","11","regular","false","2598","St. Francis (PA)","22","2771","Merrimack","6"
"401328645","2021","11","regular","false","2755","Grambling","14","2065","Bethune-Cookman","31"
"401282127","2021","11","regular","false","333","Alabama","59","166","New Mexico State","3"
"401329189","2021","11","regular","false","2071","Bloomsburg","9","2858","PennWest California","24"
"401329429","2021","11","regular","false","210","Millersville","21","2205","Edinboro University","42"
"401329440","2021","11","regular","false","587","Notre Dame College","72","2017","Alderson-Broaddus","7"
"401329455","2021","11","regular","false","2704","West Texas A&M","52","121754","Bethel Col","9"
"401329486","2021","11","regular","false","2224","Findlay","26","2838","Tiffin","21"
"401387493","2021","11","regular","false","2315","Kutztown University","38","215","Slippery Rock","32"
"401347697","2021","11","regular","false","2022","American International","14","2487","Pace","7"
"401344443","2021","11","regular","false","2060","Bentley","48","2038","Assumption","23"
"401287939","2021","11","regular","false","2306","Kansas State","34","277","West Virginia","17"
"401341946","2021","11","regular","false","2707","West Virginia State","13","2128","University Of Charleston (WV)","38"
"401387494","2021","11","regular","false","2974","Shepherd","55","2134","Clarion","0"
"401328274","2021","11","regular","false","108","Harvard","23","219","Pennsylvania","7"
"401328158","2021","11","regular","false","2405","Monmouth","44","2523","Robert Morris","7"
"401328370","2021","11","regular","false","2754","Youngstown State","17","2449","North Dakota State","49"
"401328484","2021","11","regular","false","2329","Lehigh","23","46","Georgetown","9"
"401328505","2021","11","regular","false","2086","Butler","3","2674","Valparaiso","47"
"401329209","2021","11","regular","false","223","West Chester","24","2291","Indiana-Pennsylvania","31"
"401328476","2021","11","regular","false","322","Lafayette","13","2142","Colgate","20"
"401328116","2021","11","regular","false","2097","Campbell","21","2261","Hampton","28"
"401328167","2021","11","regular","false","399","UAlbany","41","2415","Morgan State","14"
"401328295","2021","11","regular","false","2169","Delaware State","28","2450","Norfolk State","26"
"401328520","2021","11","regular","false","2506","Presbyterian","32","2368","Marist","57"
"401328491","2021","11","regular","false","2230","Fordham","24","107","Holy Cross","52"
"401328322","2021","11","regular","false","47","Howard","27","2428","North Carolina Central","45"
"401328209","2021","11","regular","false","227","Rhode Island","28","160","New Hampshire","3"
"401327995","2021","11","regular","false","2534","Sam Houston","42","2198","Eastern Kentucky","28"
"401328344","2021","11","regular","false","282","Indiana State","21","79","Southern Illinois","47"
"401328246","2021","11","regular","false","171","Columbia","23","225","Brown","17"
"401328229","2021","11","regular","false","222","Villanova","33","2619","Stony Brook","14"
"401329371","2021","11","regular","false","2559","Shippensburg","17","2385","Mercyhurst","13"
"401328712","2021","11","regular","false","2654","Truman State","10","2292","Indianapolis","13"
"401328722","2021","11","regular","false","2316","Kentucky Wesleyan","0","308","Ashland","17"
"401328732","2021","11","regular","false","125","Grand Valley State University","42","110254","Davenport","0"
"401328932","2021","11","regular","false","112334","Franklin Pierce","20","2441","New Haven","34"
"401328934","2021","11","regular","false","2222","Ferris State","35","131","Wayne State (MI)","13"
"401328959","2021","11","regular","false","2392","Michigan Tech","21","129","Saginaw Valley State","20"
"401328972","2021","11","regular","false","128","Northern Michigan","34","2886","Northwood (MI)","26"
"401329007","2021","11","regular","false","2695","West Alabama","24","2401","Mississippi College","28"
"401329019","2021","11","regular","false","2698","West Georgia","44","2170","Delta State","7"
"401329047","2021","11","regular","false","2817","Minnesota State Moorhead","21","2844","Wayne State (NE)","24"
"401329356","2021","11","regular","false","209","Lock Haven University","7","611","Seton Hill","59"
"401329393","2021","11","regular","false","455","West Virginia Wesleyan","13","2249","Glenville State","43"
"401329480","2021","11","regular","false","437","Lake Erie","7","2682","Walsh","24"
"401329490","2021","11","regular","false","2438","Nebraska-Kearney","56","196","Northeastern State","10"
"401329697","2021","11","regular","false","2331","Lenoir-Rhyne","56","2107","Catawba","3"
"401332018","2021","11","regular","false","2273","Hillsdale","21","2477","Ohio Dominican","17"
"401334767","2021","11","regular","false","2148","Concord University","28","2882","UNC Pembroke","25"
"401337874","2021","11","regular","false","341","Frostburg State","56","2699","West Liberty","3"
"401341494","2021","11","regular","false","101784","ERSKINE","17","2310","Kentucky State","41"
"401347705","2021","11","regular","false","2583","Southern Connecticut State","6","284","Stonehill","42"
"401328525","2021","11","regular","false","2413","Morehead State","36","56","Stetson","35"
"401332318","2021","11","regular","false","2181","Drake","14","2900","St. Thomas (MN)","21"
"401344146","2021","11","regular","false","163","Princeton","35","43","Yale","20"
"401388831","2021","11","regular","false","2075","Bowie State","17","2220","Fayetteville State","7"
"401339817","2021","11","regular","false","2803","Bryant","52","2341","Long Island University","7"
"401329663","2021","11","regular","false","2188","East Stroudsburg University","10","367","Gannon","13"
"401329650","2021","11","regular","false","2839","Greeneville","48","2105","Carson-Newman College","13"
"401328125","2021","11","regular","false","2241","Gardner-Webb","24","2127","Charleston Southern","32"
"401386511","2021","11","regular","false","2019","Allen","34","2206","Edward Waters","51"
"401328155","2021","11","regular","false","2569","South Carolina State","17","2448","North Carolina A&T","27"
"401328256","2021","11","regular","false","159","Dartmouth","41","172","Cornell","7"
"401309639","2021","11","regular","false","324","Coastal Carolina","40","2247","Georgia State","42"
"401328190","2021","11","regular","false","119","Towson","14","2210","Elon","37"
"401282259","2021","11","regular","false","242","Rice","21","98","Western Kentucky","42"
"401328181","2021","11","regular","false","257","Richmond","51","48","Delaware","27"
"401328027","2021","11","regular","false","2000","Abilene Christian","29","2627","Tarleton State","3"
"401328623","2021","11","regular","false","2400","Mississippi Valley State","44","2011","Alabama State","31"
"401328379","2021","11","regular","false","233","South Dakota","23","2571","South Dakota State","20"
"401328573","2021","11","regular","false","2717","Western Carolina","35","2193","East Tennessee State","56"
"401328559","2021","11","regular","false","231","Furman","37","2678","VMI","31"
"401328553","2021","11","regular","false","2643","The Citadel","45","2747","Wofford","44"
"401328425","2021","11","regular","false","93","Murray State","28","2546","Southeast Missouri State","10"
"401309896","2021","11","regular","false","12","Arizona","29","254","Utah","38"
"401329461","2021","11","regular","false","2687","Washburn","38","2403","Missouri Southern State","28"
"401329449","2021","11","regular","false","2876","Lincoln (MO)","12","137","Missouri Western","41"
"401329411","2021","11","regular","false","2231","Fort Hays State","24","90","Pittsburg St","34"
"401329350","2021","11","regular","false","2118","Central Missouri","30","2122","Central Oklahoma","29"
"401329318","2021","11","regular","false","613","South Dakota Mines","10","11","Colorado Mesa","13"
"401329150","2021","11","regular","false","2043","Augustana University (SD)","55","2587","Southwest Minnesota State","0"
"401329112","2021","11","regular","false","2395","Midwestern State","36","110243","UT Permian Basin","30"
"401329067","2021","11","regular","false","2851","Winona State","18","2364","Minnesota State Mankato","16"
"401329033","2021","11","regular","false","2146","Colorado School Of Mines","63","2001","Adams State","0"
"401328688","2021","11","regular","false","2586","Southwest Baptist","41","2402","Missouri S&T","42"
"401328615","2021","11","regular","false","2815","Lindenwood","45","2816","McKendree","30"
"401328403","2021","11","regular","false","2888","Ouachita Baptist","31","2271","Henderson State","28"
"401329132","2021","11","regular","false","132","Bemidji State","62","559","University of Mary","40"
"401332009","2021","11","regular","false","2911","William Jewell","17","2825","Quincy","51"
"401329642","2021","11","regular","false","2842","UVA Wise","24","122666","Wilson","36"
"401329507","2021","11","regular","false","2894","Sioux Falls","42","389","Upper Iowa University","21"
"401329076","2021","11","regular","false","134","Minnesota Duluth","49","425","Northern State","35"
"401329403","2021","11","regular","false","138","Northwest Missouri St","35","2214","Emporia State University","7"
"401309637","2021","11","regular","false","2026","App State","31","6","South Alabama","7"
"401328462","2021","11","regular","false","2635","Tennessee Tech","3","2630","UT Martin","42"
"401328074","2021","11","regular","false","2464","Northern Arizona","3","149","Montana","30"
"401309640","2021","11","regular","false","326","Texas State","30","290","Georgia Southern","38"
"401328583","2021","11","regular","false","2277","Houston Christian","3","2377","McNeese","44"
"401328543","2021","11","regular","false","2382","Mercer","10","236","Chattanooga","6"
"401328411","2021","11","regular","false","2634","Tennessee State","7","2046","Austin Peay","36"
"401328359","2021","11","regular","false","2623","Missouri State","34","2460","Northern Iowa","27"
"401328335","2021","11","regular","false","155","North Dakota","14","2287","Illinois State","7"
"401328142","2021","11","regular","false","2453","North Alabama","24","338","Kennesaw State","28"
"401328055","2021","11","regular","false","147","Montana State","20","70","Idaho","13"
"401329659","2021","11","regular","false","351","Wingate","26","2369","Mars Hill","19"
"401328286","2021","11","regular","false","2033","Arkansas Tech","0","2264","Harding University","31"
"401328318","2021","11","regular","false","2568","Southern Arkansas","37","2028","Arkansas-Monticello","73"
"401328632","2021","11","regular","false","2016","Alcorn State","31","2504","Prairie View A&M","29"
"401329336","2021","11","regular","false","2714","Western Colorado","14","2570","CSU Pueblo","7"
"401329304","2021","11","regular","false","2069","Black Hills State","6","2123","Chadron St","57"
"401328470","2021","11","regular","false","200","Southern Nazarene","14","319","Oklahoma Baptist","42"
"401328353","2021","11","regular","false","199","Southeastern Oklahoma State","28","2191","East Central (OK)","30"
"401328639","2021","11","regular","false","2029","Arkansas-Pine Bluff","7","50","Florida A&M","37"
"401328693","2021","11","regular","false","2640","Texas Southern","49","2010","Alabama A&M","52"
"401328197","2021","11","regular","false","2729","William & Mary","22","256","James Madison","32"
"401282689","2021","11","regular","false","259","Virginia Tech","48","150","Duke","17"
"401282257","2021","11","regular","false","276","Marshall","14","5","UAB","21"
"401282260","2021","11","regular","false","2636","UTSA","27","2572","Southern Miss","17"
"401282254","2021","11","regular","false","2348","Louisiana Tech","42","2429","Charlotte","32"
"401309641","2021","11","regular","false","2653","Troy","21","309","Louisiana","35"
"401282762","2021","11","regular","false","2294","Iowa","27","135","Minnesota","22"
"401282133","2021","11","regular","false","2633","Tennessee","17","61","Georgia","41"
"401282685","2021","11","regular","false","52","Florida State","31","2390","Miami","28"
"401282256","2021","11","regular","false","295","Old Dominion","30","2226","Florida Atlantic","16"
"401282812","2021","11","regular","false","194","Ohio State","59","2509","Purdue","31"
"401282255","2021","11","regular","false","2393","Middle Tennessee","50","2229","Florida International","10"
"401282686","2021","11","regular","false","59","Georgia Tech","30","103","Boston College","41"
"401287942","2021","11","regular","false","2641","Texas Tech","41","66","Iowa State","38"
"401282771","2021","11","regular","false","127","Michigan State","40","120","Maryland","21"
"401282258","2021","11","regular","false","249","North Texas","20","2638","UTEP","17"
"401282132","2021","11","regular","false","142","Missouri","31","2579","South Carolina","28"
"401310745","2021","11","regular","false","2439","UNLV","27","62","Hawai'i","13"
"401301044","2021","11","regular","false","2655","Tulane","13","202","Tulsa","20"
"401332021","2021","11","regular","false","2120","Central Washington","70","2829","Simon Fraser","0"
"401328597","2021","11","regular","false","2447","Nicholls","23","2916","Incarnate Word","27"
"401328098","2021","11","regular","false","253","Southern Utah","0","2692","Weber State","62"
"401328457","2021","11","regular","false","2823","Northwestern Oklahoma State","31","2927","Southwestern Oklahoma State","28"
"401331757","2021","11","regular","false","2336","Limestone","7","2444","Newberry","42"
"401368010","2021","11","regular","false","2848","Western Oregon","55","124179","Lincoln (CA)","16"
"401328988","2021","11","regular","false","110242","West Florida","61","2673","Valdosta State","42"
"401328003","2021","11","regular","false","2320","Lamar","7","55","Jacksonville State","38"
"401329159","2021","11","regular","false","2837","East Texas A&M","30","2201","Eastern New Mexico","10"
"401309638","2021","11","regular","false","2433","UL Monroe","24","2032","Arkansas State","27"
"401327975","2021","11","regular","false","2110","Central Arkansas","14","2617","Stephen F. Austin","27"
"401309894","2021","11","regular","false","204","Oregon State","35","24","Stanford","14"
"401310741","2021","11","regular","false","36","Colorado State","21","2005","Air Force","35"
"401310743","2021","11","regular","false","278","Fresno State","34","167","New Mexico","7"
"401282134","2021","11","regular","false","238","Vanderbilt","17","96","Kentucky","34"
"401282131","2021","11","regular","false","145","Ole Miss","29","245","Texas A&M","19"
"401309897","2021","11","regular","false","264","Washington","30","9","Arizona State","35"
"401328600","2021","11","regular","false","2545","SE Louisiana","56","2466","Northwestern State","28"
"401328671","2021","11","regular","false","2582","Southern","17","2296","Jackson State","21"
"401287941","2021","11","regular","false","251","Texas","56","2305","Kansas","57"
"401282130","2021","11","regular","false","99","LSU","13","8","Arkansas","16"
"401282690","2021","11","regular","false","154","Wake Forest","45","152","NC State","42"
"401282688","2021","11","regular","false","258","Virginia","3","87","Notre Dame","28"
"401328046","2021","11","regular","false","302","UC Davis","20","331","Eastern Washington","38"
"401329101","2021","11","regular","false","2658","Texas A&M-Kingsville","19","2025","Angelo State","58"
"401287940","2021","11","regular","false","197","Oklahoma State","63","2628","TCU","17"
"401328036","2021","11","regular","false","13","Cal Poly","32","304","Idaho State","29"
"401328094","2021","11","regular","false","16","Sacramento State","49","2502","Portland State","20"
"401327986","2021","11","regular","false","3101","Utah Tech","62","2237","Fort Lewis","21"
"401309898","2021","11","regular","false","26","UCLA","44","38","Colorado","20"
"401310746","2021","11","regular","false","21","San Diego State","23","2440","Nevada","21"
"401309895","2021","11","regular","false","2483","Oregon","38","265","Washington State","24"
"401310744","2021","11","regular","false","23","San José State","17","328","Utah State","48"
"401309589","2021","12","regular","false","195","Ohio","23","2649","Toledo","35"
"401309588","2021","12","regular","false","2199","Eastern Michigan","22","2711","Western Michigan","21"
"401308841","2021","12","regular","false","193","Miami (OH)","34","189","Bowling Green","7"
"401309591","2021","12","regular","false","2050","Ball State","17","2117","Central Michigan","37"
"401309590","2021","12","regular","false","2084","Buffalo","27","2459","Northern Illinois","33"
"401328598","2021","12","regular","false","2545","SE Louisiana","42","2447","Nicholls","45"
"401282691","2021","12","regular","false","150","Duke","22","97","Louisville","62"
"401282264","2021","12","regular","false","2348","Louisiana Tech","19","2572","Southern Miss","35"
"401301045","2021","12","regular","false","248","Houston","31","235","Memphis","13"
"401309899","2021","12","regular","false","265","Washington State","44","12","Arizona","18"
"401310747","2021","12","regular","false","2440","Nevada","39","2005","Air Force","41"
"401310751","2021","12","regular","false","2439","UNLV","20","21","San Diego State","28"
"401387854","2021","12","regular","false","2974","Shepherd","38","2224","Findlay","31"
"401282696","2021","12","regular","false","153","North Carolina","34","2747","Wofford","14"
"401387856","2021","12","regular","false","587","Notre Dame College","33","215","Slippery Rock","25"
"401282144","2021","12","regular","false","245","Texas A&M","52","2504","Prairie View A&M","3"
"401344147","2021","12","regular","false","43","Yale","31","108","Harvard","34"
"401287944","2021","12","regular","false","201","Oklahoma","28","66","Iowa State","21"
"401328303","2021","12","regular","false","2415","Morgan State","28","46","Georgetown","21"
"401328477","2021","12","regular","false","2142","Colgate","45","2230","Fordham","31"
"401328506","2021","12","regular","false","2368","Marist","21","2086","Butler","28"
"401332298","2021","12","regular","false","2681","Wagner","0","2184","Duquesne","44"
"401287947","2021","12","regular","false","277","West Virginia","31","251","Texas","23"
"401332305","2021","12","regular","false","2341","Long Island University","14","2529","Sacred Heart","38"
"401332309","2021","12","regular","false","2115","Central Connecticut","24","2598","St. Francis (PA)","21"
"401335303","2021","12","regular","false","2329","Lehigh","17","322","Lafayette","10"
"401301048","2021","12","regular","false","2655","Tulane","45","58","South Florida","14"
"401282818","2021","12","regular","false","213","Penn State","28","164","Rutgers","0"
"401282808","2021","12","regular","true","77","Northwestern","14","2509","Purdue","32"
"401282786","2021","12","regular","false","194","Ohio State","56","127","Michigan State","7"
"401309592","2021","12","regular","false","2006","Akron","0","2309","Kent State","38"
"401282693","2021","12","regular","false","228","Clemson","48","154","Wake Forest","27"
"401282136","2021","12","regular","false","61","Georgia","56","2127","Charleston Southern","7"
"401282140","2021","12","regular","false","344","Mississippi State","55","2634","Tennessee State","10"
"401282137","2021","12","regular","false","96","Kentucky","56","166","New Mexico State","16"
"401282263","2021","12","regular","false","98","Western Kentucky","52","2226","Florida Atlantic","17"
"401282692","2021","12","regular","false","103","Boston College","23","52","Florida State","26"
"401286305","2021","12","regular","false","349","Army","33","113","Massachusetts","17"
"401328117","2021","12","regular","false","2523","Robert Morris","20","2097","Campbell","17"
"401328268","2021","12","regular","false","225","Brown","31","159","Dartmouth","52"
"401328570","2021","12","regular","false","2678","VMI","24","2717","Western Carolina","52"
"401328168","2021","12","regular","false","2619","Stony Brook","36","399","UAlbany","14"
"401328182","2021","12","regular","false","48","Delaware","13","222","Villanova","21"
"401328203","2021","12","regular","false","160","New Hampshire","20","311","Maine","33"
"401328247","2021","12","regular","false","172","Cornell","26","171","Columbia","34"
"401328275","2021","12","regular","false","219","Pennsylvania","14","163","Princeton","34"
"401328336","2021","12","regular","false","2287","Illinois State","10","282","Indiana State","15"
"401387850","2021","12","regular","false","125","Grand Valley State University","20","2815","Lindenwood","3"
"401387851","2021","12","regular","false","2043","Augustana University (SD)","24","132","Bemidji State","28"
"401387852","2021","12","regular","false","2441","New Haven","38","2060","Bentley","13"
"401387859","2021","12","regular","false","2013","Albany State GA","7","2698","West Georgia","23"
"401328593","2021","12","regular","false","2377","McNeese","20","2466","Northwestern State","24"
"401328695","2021","12","regular","false","2193","East Tennessee State","38","2382","Mercer","35"
"401329332","2021","12","regular","false","2771","Merrimack","14","2803","Bryant","58"
"401332319","2021","12","regular","false","2166","Davidson","45","2181","Drake","14"
"401334823","2021","12","regular","false","56","Stetson","16","301","San Diego","41"
"401328131","2021","12","regular","false","2448","North Carolina A&T","27","2241","Gardner-Webb","35"
"401328137","2021","12","regular","false","2261","Hampton","27","2453","North Alabama","35"
"401328143","2021","12","regular","false","338","Kennesaw State","49","2405","Monmouth","17"
"401328492","2021","12","regular","false","2083","Bucknell","6","107","Holy Cross","45"
"401387860","2021","12","regular","false","2075","Bowie State","31","2331","Lenoir-Rhyne","10"
"401328560","2021","12","regular","false","2535","Samford","34","231","Furman","41"
"401309644","2021","12","regular","false","324","Coastal Carolina","35","326","Texas State","21"
"401341488","2021","12","regular","false","47","Howard","56","2355","Virginia University Of Lynchburg","6"
"401328419","2021","12","regular","false","2197","Eastern Illinois","13","93","Murray State","20"
"401387861","2021","12","regular","false","110242","West Florida","30","2444","Newberry","33"
"401328386","2021","12","regular","false","79","Southern Illinois","18","2754","Youngstown State","35"
"401328544","2021","12","regular","false","236","Chattanooga","21","2643","The Citadel","24"
"401328198","2021","12","regular","false","256","James Madison","56","119","Towson","10"
"401387855","2021","12","regular","false","2025","Angelo State","48","134","Minnesota Duluth","14"
"401332324","2021","12","regular","false","2900","St. Thomas (MN)","54","2506","Presbyterian","15"
"401332314","2021","12","regular","false","2546","Southeast Missouri State","31","2630","UT Martin","14"
"401328640","2021","12","regular","false","2010","Alabama A&M","52","2029","Arkansas-Pine Bluff","24"
"401328633","2021","12","regular","false","2296","Jackson State","24","2016","Alcorn State","10"
"401328526","2021","12","regular","false","2674","Valparaiso","38","2413","Morehead State","51"
"401328377","2021","12","regular","false","2460","Northern Iowa","41","2710","Western Illinois","3"
"401327996","2021","12","regular","false","2198","Eastern Kentucky","39","55","Jacksonville State","31"
"401328308","2021","12","regular","false","2450","Norfolk State","21","2569","South Carolina State","31"
"401328014","2021","12","regular","false","2000","Abilene Christian","9","2534","Sam Houston","35"
"401328069","2021","12","regular","false","149","Montana","29","147","Montana State","10"
"401328191","2021","12","regular","false","2210","Elon","43","227","Rhode Island","28"
"401328296","2021","12","regular","false","2428","North Carolina Central","34","2169","Delaware State","28"
"401387857","2021","12","regular","false","138","Northwest Missouri St","50","2120","Central Washington","21"
"401282721","2021","12","regular","false","2294","Iowa","33","356","Illinois","23"
"401329467","2021","12","regular","false","2703","Western New Mexico","28","2424","New Mexico Highlands","31"
"401387853","2021","12","regular","false","2264","Harding University","30","2687","Washburn","14"
"401309643","2021","12","regular","false","2247","Georgia State","28","2032","Arkansas State","20"
"401282697","2021","12","regular","false","87","Notre Dame","55","59","Georgia Tech","0"
"401387858","2021","12","regular","false","2714","Western Colorado","24","2438","Nebraska-Kearney","31"
"401328584","2021","12","regular","false","2277","Houston Christian","14","2916","Incarnate Word","55"
"401328412","2021","12","regular","false","2046","Austin Peay","48","2635","Tennessee Tech","20"
"401328366","2021","12","regular","false","2571","South Dakota State","24","155","North Dakota","21"
"401328084","2021","12","regular","false","2692","Weber State","48","2458","Northern Colorado","17"
"401328056","2021","12","regular","false","304","Idaho State","0","70","Idaho","14"
"401309903","2021","12","regular","false","38","Colorado","20","264","Washington","17"
"401328624","2021","12","regular","false","2011","Alabama State","24","2640","Texas Southern","21"
"401328371","2021","12","regular","false","2449","North Dakota State","52","233","South Dakota","24"
"401328225","2021","12","regular","false","2729","William & Mary","17","257","Richmond","20"
"401282732","2021","12","regular","false","84","Indiana","14","135","Minnesota","35"
"401282135","2021","12","regular","false","333","Alabama","42","8","Arkansas","35"
"401282803","2021","12","regular","false","275","Wisconsin","35","158","Nebraska","28"
"401301046","2021","12","regular","false","2132","Cincinnati","48","2567","SMU","14"
"401301047","2021","12","regular","false","2426","Navy","35","151","East Carolina","38"
"401282265","2021","12","regular","false","2393","Middle Tennessee","17","295","Old Dominion","24"
"401282261","2021","12","regular","false","2429","Charlotte","28","276","Marshall","49"
