Id,Season,Week,NeutralSite,HomeId,HomeTeam,HomePoints,HomeTeamTalent,HomeCohesionScore,AwayId,AwayTeam,AwayPoints,AwayTeamTalent,AwayCohesionScore,UnexpectedResult
401435103,2022,1,False,2600,Saint John's (MN),24,,,2745,Wisconsin-Whitewater,10,,,0.0
401430996,2022,1,False,2639,Texas Lutheran,45,,,2758,Howard Payne,59,,,
401435059,2022,1,False,74,Millikin,28,,,2257,Greenville,14,,,0.0
401431821,2022,1,False,2682,Walsh,0,,,2838,Tiffin,42,,,
401432514,2022,1,False,2738,Wisconsin-Eau Claire,30,,,263,Loras College,27,,,0.0
401431246,2022,1,False,2802,Bethel (MN),41,,,2486,Pacific Lutheran,9,,,0.0
401432793,2022,1,False,2373,Maryville College (TN),24,,,2757,Berry College,31,,,
401431298,2022,1,False,262,Lake Forest College,42,,,2741,Wisconsin-Lutheran,7,,,0.0
401430975,2022,1,False,101,Eureka College,6,,,6845,Nebraska Wesleyan,31,,,
401433408,2022,1,True,241,McMurry,9,,,3,Birmingham-Southern,26,,,
401420822,2022,1,False,2754,Youngstown State,31,94.39,,2184,Duquesne,14,94.04,,
401431293,2022,1,False,255,Knox College,26,,,433,Westminster College (MO),0,,,0.0
401425513,2022,1,False,2169,Delaware State,34,,,2339,Lincoln (PA),0,,,0.0
401431117,2022,1,False,354,Olivet College,35,,,2233,Franklin,31,,,0.0
401431077,2022,1,False,72,Elmhurst,0,,,2723,Wisconsin-River Falls,63,,,
401432510,2022,1,False,2964,Central College,44,,,133,St. Olaf,13,,,0.0
401404057,2022,1,False,66,Iowa State,42,590.43,0.4739427239427239,2546,Southeast Missouri State,10,26.12,,
401403971,2022,1,False,26,UCLA,45,733.3,5.077777777777778,189,Bowling Green,17,415.08,0.5232993197278911,
401413333,2022,1,False,149,Montana,47,110.64,,2466,Northwestern State,0,134.66,,0.0
401431579,2022,1,False,437,Lake Erie,31,,,2273,Hillsdale,35,,,
401438680,2022,1,False,2930,Willamette,21,,,2923,Pomona Pitzer,44,,,
401426542,2022,1,False,2636,UTSA,35,515.76,2.2285714285714286,248,Houston,37,629.12,0.4473339160839161,
401415015,2022,1,False,276,Marshall,55,455.3,2.670734126984127,2450,Norfolk State,3,61.79,,
401403858,2022,1,True,61,Georgia,49,989.76,0.3255883005883005,2483,Oregon,3,877.93,0.909687786960514,
401403967,2022,1,False,21,San Diego State,20,372.29,3.430394167236273,12,Arizona,38,652.06,1.8991071428571429,
401411097,2022,1,False,2390,Miami,70,854.72,3.992261904761905,2065,Bethune-Cookman,13,205.68,,
401420836,2022,1,False,2449,North Dakota State,56,25.18,,2181,Drake,14,,,0.0
401426541,2022,1,False,201,Oklahoma,45,870.34,1.8228014409832591,2638,UTEP,13,289.39,,
401415211,2022,1,False,2751,Wyoming,40,292.03,2.5880718954248367,202,Tulsa,37,485.87,,0.0
401405063,2022,1,False,158,Nebraska,38,752.12,4.537157287157287,155,North Dakota,17,,,0.0
401403855,2022,1,False,8,Arkansas,31,741.06,0.6238636363636363,2132,Cincinnati,24,650.89,2.501682692307692,
401413236,2022,1,False,331,Eastern Washington,36,73.36,,2634,Tennessee State,29,194.56,,0.0
401439513,2022,1,False,2206,Edward Waters,34,,,2805,Clark Atlanta,39,,,
401430671,2022,1,False,2551,Shaw,7,,,351,Wingate,21,,,
401445811,2022,1,False,2333,Lewis & Clark College,41,,,2508,Puget Sound,15,,,0.0
401415176,2022,1,False,2458,Northern Colorado,34,227.83,,2277,Houston Christian,46,5.41,,1.0
401415612,2022,1,False,58,South Florida,21,574.32,,252,BYU,50,415.19,,1.0
401403968,2022,1,False,25,California,34,653.31,1.1062748015873016,302,UC Davis,13,103.7,,
401403860,2022,1,False,145,Ole Miss,28,757.39,0.5958874458874459,2653,Troy,10,464.3,2.5310763888888888,
401432888,2022,1,False,2740,Wisconsin-Lacrosse,42,,,512,Dakota State University,7,,,0.0
401421116,2022,1,False,6,South Alabama,48,466.34,1.1366666666666667,2447,Nicholls,7,100.39,,
401415212,2022,1,False,2440,Nevada,38,416.44,1.4598214285714286,326,Texas State,14,464.66,,0.0
401432331,2022,1,False,2444,Newberry,40,,,2019,Allen,6,,,0.0
401420777,2022,1,False,290,Georgia Southern,59,414.14,0.574793956043956,2415,Morgan State,7,28.0,,
401426536,2022,1,False,195,Ohio,41,365.74,,2226,Florida Atlantic,38,550.51,1.45,0.0
401426538,2022,1,False,256,James Madison,44,104.24,8.083333333333332,2393,Middle Tennessee,7,425.43,,0.0
401426540,2022,1,False,30,USC,66,860.12,,242,Rice,14,441.93,,
401432880,2022,1,False,2516,Randolph-Macon,49,,,286,North Carolina Wesleyan,7,,,0.0
401430921,2022,1,False,63,Buena Vista,20,,,2968,Gustavus Adolphus,62,,,
401430695,2022,1,False,2331,Lenoir-Rhyne,38,,,330,Virginia St,19,,,0.0
401424417,2022,1,False,2261,Hampton,31,69.24,,47,Howard,28,,,0.0
401455583,2022,1,True,109418,Finlandia University,7,,,2283,Benedictine University,52,,,
401423449,2022,1,False,2011,Alabama State,21,208.22,,2396,Miles College,13,,,0.0
401431489,2022,1,False,2292,Indianapolis,57,,,2615,St. Xavier IL,0,,,0.0
401431566,2022,1,False,215,Slippery Rock,42,,,131,Wayne State (MI),10,,,0.0
401431854,2022,1,False,60,Morehouse College,16,,,2695,West Alabama,24,,,
401429860,2022,1,False,490,Benedict College,52,,,2207,Elizabeth City State,14,,,0.0
401413203,2022,1,False,236,Chattanooga,31,237.41,,2747,Wofford,0,17.85,,
401422978,2022,1,False,2083,Bucknell,13,,,119,Towson,14,178.36,,
401432090,2022,1,False,2017,Alderson-Broaddus,28,,,2385,Mercyhurst,45,,,
401423411,2022,1,False,56,Stetson,24,,,2985,Concordia-Michigan,14,,,0.0
401432628,2022,1,False,2688,Washington and Lee,3,,,3112,Christopher Newport,9,,,
401444470,2022,1,False,2940,Livingstone,19,,,2107,Catawba,44,,,
401431863,2022,1,False,2698,West Georgia,38,,,2105,Carson-Newman College,7,,,0.0
401432436,2022,1,False,559,University of Mary,28,,,2844,Wayne State (NE),33,,,
401435180,2022,1,False,2171,Denison University,48,,,424,Capital,31,,,0.0
401431860,2022,1,True,110242,West Florida,52,,,2683,Warner University,3,,,0.0
401420873,2022,1,False,2016,Alcorn State,27,62.59,,2617,Stephen F. Austin,31,130.97,,
401420846,2022,1,False,2916,Incarnate Word,64,40.89,3.9404761904761902,79,Southern Illinois,29,183.5,,0.0
401431894,2022,1,False,2395,Midwestern State,27,,,2570,CSU Pueblo,59,,,
401431094,2022,1,False,75,North Park,14,,,2362,Manchester,23,,,
401466246,2022,1,False,2674,Valparaiso,20,11.85,,111756,Indiana Wesleyan,17,,,0.0
401423925,2022,1,False,2582,Southern,86,178.64,,125762,Florida Memorial University,0,,,0.0
401441340,2022,1,False,2896,Southern Virginia,27,,,2733,Wilmington (OH),52,,,
401414778,2022,1,False,2655,Tulane,42,521.86,0.6666666666666667,113,Massachusetts,10,292.14,,
401404157,2022,1,False,2572,Southern Miss,27,478.97,2.071309523809524,2335,Liberty,29,161.88,2.246060606060606,1.0
401405065,2022,1,False,275,Wisconsin,38,744.44,0.6856569900687548,2287,Illinois State,0,92.75,,
401424416,2022,1,False,239,Baylor,69,666.05,,399,UAlbany,10,92.55,,
401425418,2022,1,False,2032,Arkansas State,58,471.65,5.3717171717171714,2755,Grambling,3,221.26,,
401430708,2022,1,False,2220,Fayetteville State,15,,,2882,UNC Pembroke,13,,,0.0
401435063,2022,1,False,390,Utica,43,,,184,University of Rochester (NY),28,,,0.0
401431006,2022,1,False,386,Trinity University TX,55,,,2834,Sul Ross State,7,,,0.0
401431178,2022,1,False,191,Heidelberg,31,,,2003,Adrian,0,,,0.0
401403866,2022,1,False,238,Vanderbilt,42,629.76,,2210,Elon,31,64.96,,
401432646,2022,1,False,2938,Huntingdon College (AL),34,,,203,Linfield College,41,,,
401403857,2022,1,False,57,Florida,29,856.95,1.0608405483405483,254,Utah,26,705.12,2.9010404368358915,
401403859,2022,1,False,96,Kentucky,37,737.33,4.5447366359131065,193,Miami (OH),13,397.26,,
401435213,2022,1,False,2743,Wisconsin-Stevens Pt,24,,,561,Mayville State,31,,,
401404134,2022,1,False,324,Coastal Carolina,38,446.58,,349,Army,28,17.27,,
401432323,2022,1,False,2013,Albany State GA,28,,,2401,Mississippi College,14,,,0.0
401432524,2022,1,False,2371,Mary Hardin-Baylor,62,,,2422,Muhlenberg,13,,,0.0
401404056,2022,1,False,2306,Kansas State,34,584.68,1.395028011204482,233,South Dakota,0,51.92,,
401418609,2022,1,False,2046,Austin Peay,63,121.11,,2506,Presbyterian,0,,,0.0
401403856,2022,1,False,2,Auburn,42,783.87,0.8044200244200244,2382,Mercer,16,38.11,,
401431906,2022,1,False,110243,UT Permian Basin,17,,,2586,Southwest Baptist,41,,,
401421121,2022,1,False,309,Louisiana,24,458.15,4.193333333333333,2545,SE Louisiana,7,166.75,,
401424943,2022,1,False,2029,Arkansas-Pine Bluff,48,20.54,,2323,Lane College,42,,,0.0
401423918,2022,1,False,2504,Prairie View A&M,40,56.88,,2640,Texas Southern,23,54.59,,
401435106,2022,1,False,2399,Minnesota Morris,24,,,2359,Macalester,45,,,
401403854,2022,1,False,333,Alabama,55,1016.79,0.9163607226107224,328,Utah State,0,371.37,1.4166666666666667,
401420797,2022,1,True,2428,North Carolina Central,28,51.95,,2448,North Carolina A&T,13,142.63,,0.0
401403861,2022,1,False,344,Mississippi State,49,725.55,1.7977002164502165,235,Memphis,23,533.26,1.0242424242424242,
